GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYAreaRenderer.XYAreaRendererState,0,14,0,0,0,4,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYStepAreaRenderer,161,484,48,50,43,141,39,30,1,19
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,DefaultXYItemRenderer,0,3,0,0,0,1,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,AbstractXYItemRenderer,1359,875,139,89,375,284,106,61,18,35
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,HighLowRenderer,371,128,53,15,96,47,34,17,6,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYErrorRenderer,350,141,26,14,72,48,21,16,6,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYShapeRenderer,283,233,36,24,78,76,32,23,11,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYDifferenceRenderer,1661,255,205,19,440,81,120,17,13,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYLineAndShapeRenderer,234,806,59,77,64,235,58,54,7,37
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYBarRenderer.XYBarRendererState,14,0,0,0,6,0,3,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StandardXYItemRenderer,352,598,74,66,91,179,66,38,9,25
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYAreaRenderer2,146,405,22,18,40,112,19,13,1,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYBlockRenderer,360,199,32,24,88,59,27,16,5,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,CyclicXYItemRenderer.OverwriteDataSet,109,0,6,0,28,0,17,0,14,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,ClusteredXYBarRenderer,333,121,53,13,84,33,30,11,2,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,VectorRenderer,503,37,44,4,119,11,27,3,3,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,CyclicXYItemRenderer,780,0,118,0,125,0,64,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,GradientXYBarPainter,630,74,41,9,133,23,26,8,5,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYSplineRenderer.XYSplineState,14,0,0,0,4,0,1,0,1,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,WindItemRenderer,252,6,0,0,48,3,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYAreaRenderer,314,570,45,51,70,169,35,35,2,20
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYDotRenderer,146,178,18,16,39,59,17,13,3,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYSplineRenderer.FillType,0,44,0,0,0,5,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYBubbleRenderer,292,138,35,12,82,41,25,6,2,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYItemRendererState,6,27,0,0,2,11,2,5,2,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,SamplingXYLineRenderer,316,0,28,0,84,0,22,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,SamplingXYLineRenderer.State,37,0,0,0,13,0,2,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,CandlestickRenderer,618,284,64,28,164,97,43,34,6,24
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYSplineRenderer,757,79,60,10,132,30,39,9,7,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,XYBoxAndWhiskerRenderer,738,518,62,30,157,139,47,22,5,18
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StandardXYBarPainter,197,17,31,3,57,8,19,4,3,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,DeviationRenderer,362,51,32,6,77,16,26,5,8,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,DeviationRenderer.State,14,0,0,0,4,0,1,0,1,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StackedXYBarRenderer,425,80,78,8,116,27,45,8,4,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.renderer.xy,StackedXYAreaRenderer.StackedXYAreaRendererState,0,46,0,0,0,16,0,8,0,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,Align,81,0,12,0,18,0,7,0,1,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,StandardGradientPaintTransformer,121,45,10,8,29,17,8,8,2,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,LCBLayout,524,0,40,0,92,0,28,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,RectangleInsets,399,315,42,22,71,82,36,26,7,23
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,PaintSample,90,0,0,0,22,0,5,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,StrokeSample,168,0,4,0,39,0,8,0,6,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,RectangleEdge,50,116,17,21,21,41,13,16,2,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,LengthAdjustmentType,13,59,3,9,5,21,5,7,2,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,HorizontalAlignment,7,69,3,9,3,26,4,8,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,FontDisplayField,46,0,2,0,13,0,6,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,Layer,3,34,0,0,1,8,1,2,1,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,StrokeChooserPanel.new ActionListener() {...},11,0,0,0,4,0,2,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,ApplicationFrame,22,0,2,0,13,0,9,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,VerticalAlignment,11,61,4,8,5,21,5,7,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,GradientPaintTransformType,13,75,5,9,7,30,6,7,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,FontChooserPanel,337,0,20,0,73,0,17,0,7,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,Size2D,58,20,8,0,16,8,9,4,5,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,NumberCellRenderer,34,0,4,0,14,0,4,0,2,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,TextAnchor,58,284,38,58,27,78,35,27,1,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,UIUtils,203,0,6,0,47,0,12,0,9,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,StrokeChooserPanel,64,0,2,0,13,0,4,0,3,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.ui,RectangleAnchor,156,209,23,13,22,47,16,7,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,ComparableObjectItem,12,79,3,9,6,22,4,10,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,DomainOrder,14,58,5,7,5,20,3,9,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,DefaultKeyedValues2D,50,530,12,56,17,135,14,43,2,21
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyToGroupMap,45,255,9,33,15,79,8,25,1,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedObject,4,64,2,8,2,21,2,9,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedObjects,97,237,20,24,27,68,18,20,4,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,DataUtils,69,260,12,36,16,64,10,24,2,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedValueComparatorType,30,17,6,0,10,7,6,2,3,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,RangeType,14,58,5,7,5,20,3,9,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedValues2DItemKey,148,0,10,0,38,0,13,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,UnknownKeyException,0,4,0,0,0,2,0,1,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedValuesItemKey,73,0,6,0,21,0,8,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedValueComparator,31,117,7,21,11,41,9,9,2,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,Range,45,420,8,64,7,96,9,50,2,21
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,ComparableObjectSeries,68,359,11,49,20,97,12,38,3,17
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,DefaultKeyedValues,45,457,10,34,12,111,11,33,2,20
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,DefaultKeyedValue,49,57,9,7,6,19,8,8,2,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data,KeyedObjects2D,61,549,12,58,18,139,14,43,2,20
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextFragment,68,200,17,15,18,54,16,16,2,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextBox,178,309,30,16,43,82,35,13,13,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextUtils,293,810,55,69,84,212,53,32,8,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,AttributedStringUtils,8,72,4,14,2,23,4,6,0,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,G2TextMeasurer,0,25,0,0,0,8,0,2,0,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextBlockAnchor,23,115,8,16,9,41,7,11,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextBlock,41,307,20,28,11,82,18,20,2,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.text,TextLine,57,219,12,16,16,60,13,14,2,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.function,LineFunction2D,4,59,2,4,2,17,2,7,0,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.function,PowerFunction2D,12,51,2,4,3,16,3,6,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.function,NormalDistributionFunction2D,26,70,3,5,5,19,4,6,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.function,PolynomialFunction2D,27,38,3,1,5,10,3,5,1,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.json.impl,JSONObject,157,0,14,0,50,0,15,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.json.impl,JSONArray,107,0,16,0,41,0,14,0,6,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.json.impl,JSONValue,322,0,81,0,99,0,49,0,5,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,YWithXInterval,4,56,2,8,2,18,2,8,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultTableXYDataset,120,542,21,53,31,140,25,48,9,27
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultWindDataset,108,197,12,18,26,45,15,13,6,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,MatrixSeriesCollection,169,57,18,4,41,19,22,5,11,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYCoordinate,71,75,11,7,17,20,10,7,4,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,AbstractIntervalXYDataset,0,59,2,6,0,21,2,7,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,VectorDataItem,24,29,3,1,8,7,5,3,3,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,AbstractXYDataset,0,33,1,3,0,12,1,5,0,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultXYZDataset,68,360,11,27,16,75,16,20,5,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYInterval,4,84,2,12,2,26,2,12,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYIntervalSeriesCollection,95,181,7,11,19,44,12,19,7,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYIntervalSeries,0,82,0,0,0,21,0,11,0,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,CategoryTableXYDataset,70,163,6,6,19,44,14,19,10,17
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XIntervalSeriesCollection,166,94,7,9,36,27,18,10,13,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,YIntervalSeries,0,64,0,0,0,17,0,9,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XIntervalSeries,0,64,0,0,0,17,0,9,0,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,VectorSeries,16,58,0,0,4,16,2,8,2,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYIntervalDataItem,10,64,5,5,5,18,5,7,0,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultOHLCDataset,75,121,10,8,22,34,15,14,8,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYBarDataset,100,110,8,6,23,27,16,13,10,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,YInterval,4,56,2,8,2,18,2,8,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultIntervalXYDataset,91,482,15,33,21,97,22,22,7,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultHighLowDataset,127,125,12,18,38,33,23,11,16,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYSeries,114,887,23,101,29,234,26,81,5,40
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,MatrixSeries,10,151,2,16,3,35,3,17,1,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,YIntervalSeriesCollection,94,150,6,10,21,38,11,17,7,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYItemKey,139,0,10,0,36,0,13,0,8,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,OHLCDataItem,24,105,6,10,9,26,9,8,3,6
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYDatasetTableModel,99,0,12,0,32,0,16,0,10,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,DefaultXYDataset,80,286,10,24,20,61,13,19,4,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XIntervalDataItem,6,44,3,3,3,12,3,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,IntervalXYDelegate,62,293,11,31,15,83,15,28,4,18
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,WindDataItem,26,65,7,9,10,18,10,4,3,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,YIntervalDataItem,6,44,3,3,3,12,3,5,0,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,VectorSeriesCollection,130,89,5,7,28,27,14,10,10,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,AbstractXYZDataset,14,3,2,0,5,1,2,1,1,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,NormalizedMatrixSeries,72,0,0,0,19,0,6,0,6,0
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,Vector,26,73,2,6,5,19,5,6,3,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYSeriesCollection,103,600,20,70,32,164,17,65,3,34
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.xy,XYDataItem,34,133,5,13,9,43,7,15,2,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,DefaultStatisticalCategoryDataset,65,652,21,91,27,190,26,59,7,22
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,BoxAndWhiskerCalculator,35,261,12,22,10,68,9,13,1,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,HistogramType,29,47,9,5,11,17,9,4,2,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,HistogramDataset,102,407,13,33,26,87,17,27,6,15
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,BoxAndWhiskerItem,50,166,10,14,12,43,11,14,1,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,DefaultBoxAndWhiskerCategoryDataset,117,598,36,54,45,195,42,47,10,34
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,MeanAndStandardDeviation,18,77,3,9,2,26,4,10,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,SimpleHistogramDataset,156,181,13,17,34,50,29,13,17,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,DefaultBoxAndWhiskerXYDataset,66,318,18,24,19,98,23,25,6,21
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,SimpleHistogramBin,29,197,11,39,9,54,9,27,0,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,HistogramBin,22,80,10,10,6,20,11,7,1,7
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,Regression,526,432,50,12,84,92,30,8,3,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,DefaultMultiValueCategoryDataset,100,275,22,26,29,73,23,20,8,11
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.data.statistics,Statistics,276,393,25,43,53,100,19,29,4,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,BlockResult,0,13,0,0,0,6,0,3,0,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,BlockContainer,14,205,3,19,5,61,5,20,2,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,BlockBorder,73,142,6,10,15,42,9,11,3,9
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,RectangleConstraint,26,313,6,22,5,87,7,27,1,19
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,FlowArrangement,177,367,28,34,40,90,24,21,4,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,AbstractBlock,81,412,4,30,16,120,12,42,8,29
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,LengthConstraintType,50,22,12,0,17,9,10,2,4,2
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,GridArrangement,63,587,15,59,20,126,15,36,1,13
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,EmptyBlock,17,28,0,0,5,8,2,3,2,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,ColorBlock,47,52,1,5,13,19,5,6,4,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,LineBorder,157,95,13,9,38,30,11,9,4,5
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,BorderArrangement,157,1258,30,96,32,245,27,47,1,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,BlockParams,14,19,0,0,6,8,4,3,4,3
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,LabelBlock,116,213,11,17,32,64,18,19,11,12
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,CenterArrangement,255,53,34,2,59,13,27,4,9,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.block,ColumnArrangement,419,64,48,12,97,23,31,10,7,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialPointer,38,47,3,5,14,15,9,5,6,4
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialPlot,487,377,53,29,128,105,55,27,25,16
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialLayerChangeEvent,3,7,0,0,1,3,1,1,1,1
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialValueIndicator,272,427,11,29,73,119,28,32,21,19
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,ArcDialFrame,231,316,3,19,58,82,14,22,11,14
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialPointer.Pin,66,111,2,6,17,35,5,10,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,DialCap,59,179,2,12,17,52,8,15,6,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,StandardDialRange,172,216,11,13,51,54,21,13,12,10
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,AbstractDialLayer,24,98,3,7,9,26,6,10,3,8
"jfreechart (Apr 4, 2019 1:18:13 AM)/jfreechart/src/main/java",org.jfree.chart.plot.dial,StandardDialScale,422,559,29,41,113,142,46,38,27,22
