GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.transform,DftNormalization,0,24,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.transform,FastHadamardTransformer,21,208,1,17,4,40,2,13,1,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineInterpolator,4,308,3,31,1,52,3,19,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,MicrosphereInterpolatingFunction.MicrosphereSurfaceElement,0,37,0,2,0,13,0,7,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,SmoothingPolynomialBicubicSplineInterpolator,20,266,5,27,5,47,6,14,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineFunction.new BivariateFunction() {...},0,67,0,0,0,8,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineFunction,25,316,4,18,4,50,5,15,1,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicSplineInterpolator,4,577,4,50,1,88,4,27,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,InterpolatingMicrosphere.Facet,0,9,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,MicrosphereInterpolator,12,37,2,2,2,14,2,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicSplineInterpolatingFunction,68,17988,10,70,6,194,10,35,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicInterpolator,4,502,4,16,1,57,4,8,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,UnivariatePeriodicInterpolator.new UnivariateFunction() {...},0,23,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineFunction.new BivariateFunction() {...},0,67,0,0,0,8,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,FieldHermiteInterpolator,0,423,0,30,0,64,0,19,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,UnivariatePeriodicInterpolator,0,165,0,6,0,28,0,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,InterpolatingMicrosphere.FacetData,0,15,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,PiecewiseBicubicSplineInterpolatingFunction,61,255,16,36,8,58,13,17,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicInterpolator.new BicubicInterpolatingFunction() {...},0,58,0,8,0,8,0,6,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineFunction.new BivariateFunction() {...},54,9,0,0,5,2,1,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,MicrosphereInterpolatingFunction,32,220,8,22,6,39,8,10,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,SplineInterpolator,0,330,0,12,0,39,0,8,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,LoessInterpolator,32,541,4,48,6,114,6,30,2,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineInterpolatingFunction,16,1790,6,48,3,108,8,32,2,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicInterpolator.new TricubicInterpolatingFunction() {...},58,26,12,0,8,2,7,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicSplineFunction.new BivariateFunction() {...},0,63,0,0,0,7,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicInterpolatingFunction,4,1664,6,42,1,88,6,24,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicInterpolator,4,188,3,9,1,29,3,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,MicrosphereProjectionInterpolator.new MultivariateFunction() {...},0,30,0,0,0,7,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicSplineFunction,30,202,6,18,3,25,6,8,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,AkimaSplineInterpolator,27,480,3,23,6,68,3,14,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,HermiteInterpolator,0,403,0,28,0,62,0,21,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,TricubicFunction,30,202,6,18,3,25,6,8,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,MicrosphereProjectionInterpolator,38,78,8,8,6,26,8,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,InterpolatingMicrosphere2D,9,38,0,2,3,7,2,2,2,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,NevilleInterpolator,0,9,0,0,0,2,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,PiecewiseBicubicSplineInterpolator,4,37,4,10,1,12,4,5,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,InterpolatingMicrosphere,118,277,11,31,20,61,13,19,3,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.interpolation,BicubicFunction,20,139,4,10,2,21,4,6,0,3
